"LOCATION","Country","SEX","Sex","AGE","Age","TIME","Time","Value","Flag Codes","Flags"
"LVA","Latvia","T","Total","TOTAL","Total","2005","2005",2238799,,
"LVA","Latvia","T","Total","TOTAL","Total","2006","2006",2218351,,
"LVA","Latvia","T","Total","TOTAL","Total","2007","2007",2200325,,
"LVA","Latvia","T","Total","TOTAL","Total","2008","2008",2177324,,
"LVA","Latvia","T","Total","TOTAL","Total","2009","2009",2141668,,
"LVA","Latvia","T","Total","TOTAL","Total","2010","2010",2097553,,
"LVA","Latvia","T","Total","TOTAL","Total","2011","2011",2059710,,
"LVA","Latvia","T","Total","TOTAL","Total","2012","2012",2034324,,
"LVA","Latvia","T","Total","TOTAL","Total","2013","2013",2012647,,
"LVA","Latvia","T","Total","TOTAL","Total","2014","2014",1993785,,
"LVA","Latvia","T","Total","TOTAL","Total","2015","2015",1977523,,
"LVA","Latvia","T","Total","TOTAL","Total","2016","2016",1959535,,
"LVA","Latvia","T","Total","TOTAL","Total","2017","2017",1942247,,
"LVA","Latvia","T","Total","TOTAL","Total","2018","2018",1927170,,
"LVA","Latvia","T","Total","TOTAL","Total","2019","2019",1913826,,
"LVA","Latvia","T","Total","TOTAL","Total","2020","2020",1900448,,
"LVA","Latvia","T","Total","TOTAL","Total","2021","2021",1884488,,
"LVA","Latvia","T","Total","TOTAL","Total","2022","2022",1879374,,
"LTU","Lithuania","T","Total","TOTAL","Total","1960","1960",2875684,,
"LTU","Lithuania","T","Total","TOTAL","Total","1961","1961",2915625,,
"LTU","Lithuania","T","Total","TOTAL","Total","1962","1962",2952461,,
"LTU","Lithuania","T","Total","TOTAL","Total","1963","1963",2986531,,
"LTU","Lithuania","T","Total","TOTAL","Total","1964","1964",3020460,,
"LTU","Lithuania","T","Total","TOTAL","Total","1965","1965",3052980,,
"LTU","Lithuania","T","Total","TOTAL","Total","1966","1966",3084150,,
"LTU","Lithuania","T","Total","TOTAL","Total","1967","1967",3115200,,
"LTU","Lithuania","T","Total","TOTAL","Total","1968","1968",3146346,,
"LTU","Lithuania","T","Total","TOTAL","Total","1969","1969",3177837,,
"LTU","Lithuania","T","Total","TOTAL","Total","1970","1970",3139689,,
"LTU","Lithuania","T","Total","TOTAL","Total","1971","1971",3179041,,
"LTU","Lithuania","T","Total","TOTAL","Total","1972","1972",3213622,,
"LTU","Lithuania","T","Total","TOTAL","Total","1973","1973",3244438,,
"LTU","Lithuania","T","Total","TOTAL","Total","1974","1974",3273894,,
"LTU","Lithuania","T","Total","TOTAL","Total","1975","1975",3301652,,
"LTU","Lithuania","T","Total","TOTAL","Total","1976","1976",3328664,,
"LTU","Lithuania","T","Total","TOTAL","Total","1977","1977",3355036,,
"LTU","Lithuania","T","Total","TOTAL","Total","1978","1978",3379514,,
"LTU","Lithuania","T","Total","TOTAL","Total","1979","1979",3397842,,
"LTU","Lithuania","T","Total","TOTAL","Total","1980","1980",3413202,,
"LTU","Lithuania","T","Total","TOTAL","Total","1981","1981",3432947,,
"LTU","Lithuania","T","Total","TOTAL","Total","1982","1982",3457179,,
"LTU","Lithuania","T","Total","TOTAL","Total","1983","1983",3485192,,
"LTU","Lithuania","T","Total","TOTAL","Total","1984","1984",3514205,,
"LTU","Lithuania","T","Total","TOTAL","Total","1985","1985",3544543,,
"LTU","Lithuania","T","Total","TOTAL","Total","1986","1986",3578914,,
"LTU","Lithuania","T","Total","TOTAL","Total","1987","1987",3616367,,
"LTU","Lithuania","T","Total","TOTAL","Total","1988","1988",3655049,,
"LTU","Lithuania","T","Total","TOTAL","Total","1989","1989",3684255,,
"LTU","Lithuania","T","Total","TOTAL","Total","1990","1990",3697838,,
"LTU","Lithuania","T","Total","TOTAL","Total","1991","1991",3704134,,
"LTU","Lithuania","T","Total","TOTAL","Total","1992","1992",3700114,,
"LTU","Lithuania","T","Total","TOTAL","Total","1993","1993",3682613,,
"LTU","Lithuania","T","Total","TOTAL","Total","1994","1994",3657144,,
"LTU","Lithuania","T","Total","TOTAL","Total","1995","1995",3629102,,
"LTU","Lithuania","T","Total","TOTAL","Total","1996","1996",3601613,,
"LTU","Lithuania","T","Total","TOTAL","Total","1997","1997",3575137,,
"LTU","Lithuania","T","Total","TOTAL","Total","1998","1998",3549331,,
"LTU","Lithuania","T","Total","TOTAL","Total","1999","1999",3524237,,
"LTU","Lithuania","T","Total","TOTAL","Total","2000","2000",3499534,,
"LTU","Lithuania","T","Total","TOTAL","Total","2001","2001",3470818,,
"LTU","Lithuania","T","Total","TOTAL","Total","2002","2002",3443067,,
"LTU","Lithuania","T","Total","TOTAL","Total","2003","2003",3415213,,
"LTU","Lithuania","T","Total","TOTAL","Total","2004","2004",3377075,,
"LTU","Lithuania","T","Total","TOTAL","Total","2005","2005",3322528,,
"LTU","Lithuania","T","Total","TOTAL","Total","2006","2006",3269909,,
"LTU","Lithuania","T","Total","TOTAL","Total","2007","2007",3231294,,
"LTU","Lithuania","T","Total","TOTAL","Total","2008","2008",3198231,,
"LTU","Lithuania","T","Total","TOTAL","Total","2009","2009",3162916,,
"LTU","Lithuania","T","Total","TOTAL","Total","2010","2010",3097282,,
"LTU","Lithuania","T","Total","TOTAL","Total","2011","2011",3028115,,
"LTU","Lithuania","T","Total","TOTAL","Total","2012","2012",2987773,,
"LTU","Lithuania","T","Total","TOTAL","Total","2013","2013",2957689,,
"LTU","Lithuania","T","Total","TOTAL","Total","2014","2014",2932367,,
"LTU","Lithuania","T","Total","TOTAL","Total","2015","2015",2904910,,
"LTU","Lithuania","T","Total","TOTAL","Total","2016","2016",2868231,,
"LTU","Lithuania","T","Total","TOTAL","Total","2017","2017",2828403,,
"LTU","Lithuania","T","Total","TOTAL","Total","2018","2018",2801543,,
"LTU","Lithuania","T","Total","TOTAL","Total","2019","2019",2794137,,
"LTU","Lithuania","T","Total","TOTAL","Total","2020","2020",2794885,,
"LTU","Lithuania","T","Total","TOTAL","Total","2021","2021",2808380,,
"LTU","Lithuania","T","Total","TOTAL","Total","2022","2022",2833000,,
"MLT","Malta","T","Total","TOTAL","Total","1960","1960",337628,,
"MLT","Malta","T","Total","TOTAL","Total","1961","1961",337119,,
"MLT","Malta","T","Total","TOTAL","Total","1962","1962",335454,,
"MLT","Malta","T","Total","TOTAL","Total","1963","1963",332895,,
"MLT","Malta","T","Total","TOTAL","Total","1964","1964",329758,,
"MLT","Malta","T","Total","TOTAL","Total","1965","1965",326401,,
"MLT","Malta","T","Total","TOTAL","Total","1966","1966",322987,,
"MLT","Malta","T","Total","TOTAL","Total","1967","1967",320154,,
"MLT","Malta","T","Total","TOTAL","Total","1968","1968",318057,,
"MLT","Malta","T","Total","TOTAL","Total","1969","1969",316457,,
"MLT","Malta","T","Total","TOTAL","Total","1970","1970",315413,,
"MLT","Malta","T","Total","TOTAL","Total","1971","1971",315100,,
"MLT","Malta","T","Total","TOTAL","Total","1972","1972",315372,,
"MLT","Malta","T","Total","TOTAL","Total","1973","1973",316195,,
"MLT","Malta","T","Total","TOTAL","Total","1974","1974",317611,,
"MLT","Malta","T","Total","TOTAL","Total","1975","1975",319620,,
"MLT","Malta","T","Total","TOTAL","Total","1976","1976",322012,,
"MLT","Malta","T","Total","TOTAL","Total","1977","1977",324649,,
"MLT","Malta","T","Total","TOTAL","Total","1978","1978",327467,,
"MLT","Malta","T","Total","TOTAL","Total","1979","1979",330474,,
"MLT","Malta","T","Total","TOTAL","Total","1980","1980",333590,,
"MLT","Malta","T","Total","TOTAL","Total","1981","1981",336618,,
"MLT","Malta","T","Total","TOTAL","Total","1982","1982",339668,,
"MLT","Malta","T","Total","TOTAL","Total","1983","1983",342888,,
"MLT","Malta","T","Total","TOTAL","Total","1984","1984",330593,,
"MLT","Malta","T","Total","TOTAL","Total","1985","1985",336452,,
"MLT","Malta","T","Total","TOTAL","Total","1986","1986",342121,,
"MLT","Malta","T","Total","TOTAL","Total","1987","1987",344485,,
"MLT","Malta","T","Total","TOTAL","Total","1988","1988",347325,,
"MLT","Malta","T","Total","TOTAL","Total","1989","1989",350722,,
"MLT","Malta","T","Total","TOTAL","Total","1990","1990",354170,,
"MLT","Malta","T","Total","TOTAL","Total","1991","1991",357727,,
"MLT","Malta","T","Total","TOTAL","Total","1992","1992",361260,,
"MLT","Malta","T","Total","TOTAL","Total","1993","1993",364704,,
"MLT","Malta","T","Total","TOTAL","Total","1994","1994",367941,,
"MLT","Malta","T","Total","TOTAL","Total","1995","1995",370433,,
"MLT","Malta","T","Total","TOTAL","Total","1996","1996",372687,,
"MLT","Malta","T","Total","TOTAL","Total","1997","1997",375236,,
"MLT","Malta","T","Total","TOTAL","Total","1998","1998",377516,,
"MLT","Malta","T","Total","TOTAL","Total","1999","1999",379360,,
"MLT","Malta","T","Total","TOTAL","Total","2000","2000",385808,,
"MLT","Malta","T","Total","TOTAL","Total","2001","2001",393028,,
"MLT","Malta","T","Total","TOTAL","Total","2002","2002",395969,,
"MLT","Malta","T","Total","TOTAL","Total","2003","2003",398582,,
"MLT","Malta","T","Total","TOTAL","Total","2004","2004",401263,,
"MLT","Malta","T","Total","TOTAL","Total","2005","2005",403825,,
"MLT","Malta","T","Total","TOTAL","Total","2006","2006",405311,,
"MLT","Malta","T","Total","TOTAL","Total","2007","2007",406725,,
"MLT","Malta","T","Total","TOTAL","Total","2008","2008",409377,,
"MLT","Malta","T","Total","TOTAL","Total","2009","2009",412474,,
"MLT","Malta","T","Total","TOTAL","Total","2010","2010",414509,,
"MLT","Malta","T","Total","TOTAL","Total","2011","2011",416264,,
"MLT","Malta","T","Total","TOTAL","Total","2012","2012",420033,,
"MLT","Malta","T","Total","TOTAL","Total","2013","2013",425968,,
"MLT","Malta","T","Total","TOTAL","Total","2014","2014",434557,,
"MLT","Malta","T","Total","TOTAL","Total","2015","2015",445056,,
"MLT","Malta","T","Total","TOTAL","Total","2016","2016",455356,,
"MLT","Malta","T","Total","TOTAL","Total","2017","2017",468005,,
"MLT","Malta","T","Total","TOTAL","Total","2018","2018",484634,,
"MLT","Malta","T","Total","TOTAL","Total","2019","2019",504059,,
"MLT","Malta","T","Total","TOTAL","Total","2020","2020",515330,,
"MLT","Malta","T","Total","TOTAL","Total","2021","2021",518538,,
"MLT","Malta","T","Total","TOTAL","Total","2022","2022",523281,,
"ROU","Romania","T","Total","TOTAL","Total","1960","1960",18458009,,
"ROU","Romania","T","Total","TOTAL","Total","1961","1961",18622913,,
"ROU","Romania","T","Total","TOTAL","Total","1962","1962",18770327,,
"ROU","Romania","T","Total","TOTAL","Total","1963","1963",18895144,,
"ROU","Romania","T","Total","TOTAL","Total","1964","1964",19010054,,
"ROU","Romania","T","Total","TOTAL","Total","1965","1965",19117075,,
"ROU","Romania","T","Total","TOTAL","Total","1966","1966",19221484,,
"ROU","Romania","T","Total","TOTAL","Total","1967","1967",19348535,,
"ROU","Romania","T","Total","TOTAL","Total","1968","1968",19799831,,
"ROU","Romania","T","Total","TOTAL","Total","1969","1969",20009141,,
"ROU","Romania","T","Total","TOTAL","Total","1970","1970",20250396,,
"ROU","Romania","T","Total","TOTAL","Total","1971","1971",20461575,,
"ROU","Romania","T","Total","TOTAL","Total","1972","1972",20657956,,
"ROU","Romania","T","Total","TOTAL","Total","1973","1973",20835682,,
"ROU","Romania","T","Total","TOTAL","Total","1974","1974",21029428,,
"ROU","Romania","T","Total","TOTAL","Total","1975","1975",21293586,,
"ROU","Romania","T","Total","TOTAL","Total","1976","1976",21551631,,
"ROU","Romania","T","Total","TOTAL","Total","1977","1977",21756097,,
"ROU","Romania","T","Total","TOTAL","Total","1978","1978",21951467,,
"ROU","Romania","T","Total","TOTAL","Total","1979","1979",22090484,,
"ROU","Romania","T","Total","TOTAL","Total","1980","1980",22207284,,
"ROU","Romania","T","Total","TOTAL","Total","1981","1981",22353071,,
"ROU","Romania","T","Total","TOTAL","Total","1982","1982",22475742,,
"ROU","Romania","T","Total","TOTAL","Total","1983","1983",22560476,,
"ROU","Romania","T","Total","TOTAL","Total","1984","1984",22640545,,
"ROU","Romania","T","Total","TOTAL","Total","1985","1985",22732997,,
"ROU","Romania","T","Total","TOTAL","Total","1986","1986",22836836,,
"ROU","Romania","T","Total","TOTAL","Total","1987","1987",22949427,,
"ROU","Romania","T","Total","TOTAL","Total","1988","1988",23057660,,
"ROU","Romania","T","Total","TOTAL","Total","1989","1989",23161460,,
"ROU","Romania","T","Total","TOTAL","Total","1990","1990",23201832,,
"ROU","Romania","T","Total","TOTAL","Total","1991","1991",23001160,,
"ROU","Romania","T","Total","TOTAL","Total","1992","1992",22794284,,
"ROU","Romania","T","Total","TOTAL","Total","1993","1993",22763283,,
"ROU","Romania","T","Total","TOTAL","Total","1994","1994",22730216,,
"ROU","Romania","T","Total","TOTAL","Total","1995","1995",22684268,,
"ROU","Romania","T","Total","TOTAL","Total","1996","1996",22619005,,
"ROU","Romania","T","Total","TOTAL","Total","1997","1997",22553982,,
"ROU","Romania","T","Total","TOTAL","Total","1998","1998",22507354,,
"ROU","Romania","T","Total","TOTAL","Total","1999","1999",22472043,,
"ROU","Romania","T","Total","TOTAL","Total","2000","2000",22442973,,
"ROU","Romania","T","Total","TOTAL","Total","2001","2001",22131974,,
"ROU","Romania","T","Total","TOTAL","Total","2002","2002",21675775,,
"ROU","Romania","T","Total","TOTAL","Total","2003","2003",21574365,,
"ROU","Romania","T","Total","TOTAL","Total","2004","2004",21451845,,
"ROU","Romania","T","Total","TOTAL","Total","2005","2005",21319673,,
"ROU","Romania","T","Total","TOTAL","Total","2006","2006",21193749,,
"ROU","Romania","T","Total","TOTAL","Total","2007","2007",20882980,,
"ROU","Romania","T","Total","TOTAL","Total","2008","2008",20537848,,
"ROU","Romania","T","Total","TOTAL","Total","2009","2009",20367437,,
"ROU","Romania","T","Total","TOTAL","Total","2010","2010",20246798,,
"ROU","Romania","T","Total","TOTAL","Total","2011","2011",20147657,,
"ROU","Romania","T","Total","TOTAL","Total","2012","2012",20060182,,
"ROU","Romania","T","Total","TOTAL","Total","2013","2013",19988694,,
"ROU","Romania","T","Total","TOTAL","Total","2014","2014",19916451,,
"ROU","Romania","T","Total","TOTAL","Total","2015","2015",19822250,,
"ROU","Romania","T","Total","TOTAL","Total","2016","2016",19706424,,
"ROU","Romania","T","Total","TOTAL","Total","2017","2017",19592933,,
"ROU","Romania","T","Total","TOTAL","Total","2018","2018",19483840,,
"ROU","Romania","T","Total","TOTAL","Total","2019","2019",19375835,,
"ROU","Romania","T","Total","TOTAL","Total","2020","2020",19269469,,
"ROU","Romania","T","Total","TOTAL","Total","2021","2021",19124061,,
"ROU","Romania","T","Total","TOTAL","Total","2022","2022",18982743,,
"RUS","Russia","T","Total","TOTAL","Total","1960","1960",119871700,,
"RUS","Russia","T","Total","TOTAL","Total","1961","1961",121403897,,
"RUS","Russia","T","Total","TOTAL","Total","1962","1962",122858215,,
"RUS","Russia","T","Total","TOTAL","Total","1963","1963",124210253,,
"RUS","Russia","T","Total","TOTAL","Total","1964","1964",125430991,,
"RUS","Russia","T","Total","TOTAL","Total","1965","1965",126503741,,
"RUS","Russia","T","Total","TOTAL","Total","1966","1966",127417192,,
"RUS","Russia","T","Total","TOTAL","Total","1967","1967",128187398,,
"RUS","Russia","T","Total","TOTAL","Total","1968","1968",128859795,,
"RUS","Russia","T","Total","TOTAL","Total","1969","1969",129497500,,
"RUS","Russia","T","Total","TOTAL","Total","1970","1970",130148650,,
"RUS","Russia","T","Total","TOTAL","Total","1971","1971",130830724,,
"RUS","Russia","T","Total","TOTAL","Total","1972","1972",131539634,,
"RUS","Russia","T","Total","TOTAL","Total","1973","1973",132275730,,
"RUS","Russia","T","Total","TOTAL","Total","1974","1974",133032258,,
"RUS","Russia","T","Total","TOTAL","Total","1975","1975",133804859,,
"RUS","Russia","T","Total","TOTAL","Total","1976","1976",134596225,,
"RUS","Russia","T","Total","TOTAL","Total","1977","1977",135413335,,
"RUS","Russia","T","Total","TOTAL","Total","1978","1978",136259824,,
"RUS","Russia","T","Total","TOTAL","Total","1979","1979",137139387,,
"RUS","Russia","T","Total","TOTAL","Total","1980","1980",138053143,,
"RUS","Russia","T","Total","TOTAL","Total","1981","1981",138993850,,
"RUS","Russia","T","Total","TOTAL","Total","1982","1982",139954626,,
"RUS","Russia","T","Total","TOTAL","Total","1983","1983",140935774,,
"RUS","Russia","T","Total","TOTAL","Total","1984","1984",141938482,,
"RUS","Russia","T","Total","TOTAL","Total","1985","1985",142957289,,
"RUS","Russia","T","Total","TOTAL","Total","1986","1986",143995348,,
"RUS","Russia","T","Total","TOTAL","Total","1987","1987",145032886,,
"RUS","Russia","T","Total","TOTAL","Total","1988","1988",146013482,,
"RUS","Russia","T","Total","TOTAL","Total","1989","1989",146863927,,
"RUS","Russia","T","Total","TOTAL","Total","1990","1990",147969413,,
"RUS","Russia","T","Total","TOTAL","Total","1991","1991",148394220,,
"RUS","Russia","T","Total","TOTAL","Total","1992","1992",148538190,,
"RUS","Russia","T","Total","TOTAL","Total","1993","1993",148458780,,
"RUS","Russia","T","Total","TOTAL","Total","1994","1994",148407906,,
"RUS","Russia","T","Total","TOTAL","Total","1995","1995",148375796,,
"RUS","Russia","T","Total","TOTAL","Total","1996","1996",148160121,,
"RUS","Russia","T","Total","TOTAL","Total","1997","1997",147915371,,
"RUS","Russia","T","Total","TOTAL","Total","1998","1998",147670787,,
"RUS","Russia","T","Total","TOTAL","Total","1999","1999",147214777,,
"RUS","Russia","T","Total","TOTAL","Total","2000","2000",146596873,,
"RUS","Russia","T","Total","TOTAL","Total","2001","2001",145976465,,
"RUS","Russia","T","Total","TOTAL","Total","2002","2002",145306489,,
"RUS","Russia","T","Total","TOTAL","Total","2003","2003",144565937,,
"RUS","Russia","T","Total","TOTAL","Total","2004","2004",143821218,,
"RUS","Russia","T","Total","TOTAL","Total","2005","2005",143113885,,
"RUS","Russia","T","Total","TOTAL","Total","2006","2006",142487259,,
"RUS","Russia","T","Total","TOTAL","Total","2007","2007",142114903,,
"RUS","Russia","T","Total","TOTAL","Total","2008","2008",141956413,,
"RUS","Russia","T","Total","TOTAL","Total","2009","2009",141909248,,
"RUS","Russia","T","Total","TOTAL","Total","2010","2010",142389969,,
"RUS","Russia","T","Total","TOTAL","Total","2011","2011",142960911,,
"RUS","Russia","T","Total","TOTAL","Total","2012","2012",143201721,,
"RUS","Russia","T","Total","TOTAL","Total","2013","2013",143506995,,
"RUS","Russia","T","Total","TOTAL","Total","2014","2014",143819657,,
"RUS","Russia","T","Total","TOTAL","Total","2015","2015",146406004,,
"RUS","Russia","T","Total","TOTAL","Total","2016","2016",146674542,,
"RUS","Russia","T","Total","TOTAL","Total","2017","2017",146842404,,
"RUS","Russia","T","Total","TOTAL","Total","2018","2018",146830572,,
"RUS","Russia","T","Total","TOTAL","Total","2019","2019",146764661,,
"RUS","Russia","T","Total","TOTAL","Total","2020","2020",146459803,,
"RUS","Russia","T","Total","TOTAL","Total","2021","2021",145864296,,
"RUS","Russia","T","Total","TOTAL","Total","2022","2022",145245776,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1960","1960",4086534,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1961","1961",4218852,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1962","1962",4362788,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1963","1963",4516540,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1964","1964",4677304,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1965","1965",4843632,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1966","1966",5015353,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1967","1967",5195124,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1968","1968",5387822,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1969","1969",5599909,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1970","1970",5836388,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1971","1971",6100631,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1972","1972",6392973,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1973","1973",6711922,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1974","1974",7054532,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1975","1975",7419486,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1976","1976",7802928,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1977","1977",8207695,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1978","1978",8646845,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1979","1979",9137928,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1980","1980",9691471,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1981","1981",10311771,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1982","1982",10988851,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1983","1983",11701132,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1984","1984",12418836,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1985","1985",13118998,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1986","1986",13794167,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1987","1987",14445663,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1988","1988",15070082,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1989","1989",15666289,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1990","1990",16233786,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1991","1991",16772695,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1992","1992",17282686,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1993","1993",17763297,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1994","1994",18214475,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1995","1995",18638790,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1996","1996",19033843,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1997","1997",19407138,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1998","1998",19783301,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","1999","1999",20194531,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2000","2000",20663840,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2001","2001",21202646,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2002","2002",21805322,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2003","2003",22456645,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2004","2004",23132686,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2005","2005",23816175,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2006","2006",24498313,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2007","2007",25184589,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2008","2008",25888535,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2009","2009",26630303,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2010","2010",27410508,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2011","2011",28173195,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2012","2012",28896840,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2013","2013",29613064,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2014","2014",30339795,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2015","2015",31062069,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2016","2016",31787580,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2017","2017",32612641,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2018","2018",33413660,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2019","2019",34218169,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2020","2020",35013414,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2021","2021",34110821,,
"SAU","Saudi Arabia","T","Total","TOTAL","Total","2022","2022",32175224,,
"SGP","Singapore","T","Total","TOTAL","Total","1960","1960",1646400,,
"SGP","Singapore","T","Total","TOTAL","Total","1961","1961",1702400,,
"SGP","Singapore","T","Total","TOTAL","Total","1962","1962",1750200,,
"SGP","Singapore","T","Total","TOTAL","Total","1963","1963",1795000,,
"SGP","Singapore","T","Total","TOTAL","Total","1964","1964",1841600,,
"SGP","Singapore","T","Total","TOTAL","Total","1965","1965",1886900,,
"SGP","Singapore","T","Total","TOTAL","Total","1966","1966",1934400,,
"SGP","Singapore","T","Total","TOTAL","Total","1967","1967",1977600,,
"SGP","Singapore","T","Total","TOTAL","Total","1968","1968",2012000,,
"SGP","Singapore","T","Total","TOTAL","Total","1969","1969",2042500,,
"SGP","Singapore","T","Total","TOTAL","Total","1970","1970",2013563,,
"SGP","Singapore","T","Total","TOTAL","Total","1971","1971",2112900,,
"SGP","Singapore","T","Total","TOTAL","Total","1972","1972",2152400,,
"SGP","Singapore","T","Total","TOTAL","Total","1973","1973",2193000,,
"SGP","Singapore","T","Total","TOTAL","Total","1974","1974",2229800,,
"SGP","Singapore","T","Total","TOTAL","Total","1975","1975",2262600,,
"SGP","Singapore","T","Total","TOTAL","Total","1976","1976",2293300,,
"SGP","Singapore","T","Total","TOTAL","Total","1977","1977",2325300,,
"SGP","Singapore","T","Total","TOTAL","Total","1978","1978",2353600,,
"SGP","Singapore","T","Total","TOTAL","Total","1979","1979",2383500,,
"SGP","Singapore","T","Total","TOTAL","Total","1980","1980",2282125,,
"SGP","Singapore","T","Total","TOTAL","Total","1981","1981",2324403,,
"SGP","Singapore","T","Total","TOTAL","Total","1982","1982",2365707,,
"SGP","Singapore","T","Total","TOTAL","Total","1983","1983",2406165,,
"SGP","Singapore","T","Total","TOTAL","Total","1984","1984",2443705,,
"SGP","Singapore","T","Total","TOTAL","Total","1985","1985",2482615,,
"SGP","Singapore","T","Total","TOTAL","Total","1986","1986",2518598,,
"SGP","Singapore","T","Total","TOTAL","Total","1987","1987",2553864,,
"SGP","Singapore","T","Total","TOTAL","Total","1988","1988",2598458,,
"SGP","Singapore","T","Total","TOTAL","Total","1989","1989",2647627,,
"SGP","Singapore","T","Total","TOTAL","Total","1990","1990",2735868,,
"SGP","Singapore","T","Total","TOTAL","Total","1991","1991",2794704,,
"SGP","Singapore","T","Total","TOTAL","Total","1992","1992",2849754,,
"SGP","Singapore","T","Total","TOTAL","Total","1993","1993",2904547,,
"SGP","Singapore","T","Total","TOTAL","Total","1994","1994",2959350,,
"SGP","Singapore","T","Total","TOTAL","Total","1995","1995",3013515,,
"SGP","Singapore","T","Total","TOTAL","Total","1996","1996",3068132,,
"SGP","Singapore","T","Total","TOTAL","Total","1997","1997",3123403,,
"SGP","Singapore","T","Total","TOTAL","Total","1998","1998",3180018,,
"SGP","Singapore","T","Total","TOTAL","Total","1999","1999",3229681,,
"SGP","Singapore","T","Total","TOTAL","Total","2000","2000",3273363,,
"SGP","Singapore","T","Total","TOTAL","Total","2001","2001",3325902,,
"SGP","Singapore","T","Total","TOTAL","Total","2002","2002",3382944,,
"SGP","Singapore","T","Total","TOTAL","Total","2003","2003",3366891,,
"SGP","Singapore","T","Total","TOTAL","Total","2004","2004",3413266,,
"SGP","Singapore","T","Total","TOTAL","Total","2005","2005",3467814,,
"SGP","Singapore","T","Total","TOTAL","Total","2006","2006",3525894,,
"SGP","Singapore","T","Total","TOTAL","Total","2007","2007",3583082,,
"SGP","Singapore","T","Total","TOTAL","Total","2008","2008",3642659,,
"SGP","Singapore","T","Total","TOTAL","Total","2009","2009",3733876,,
"SGP","Singapore","T","Total","TOTAL","Total","2010","2010",3771721,,
"SGP","Singapore","T","Total","TOTAL","Total","2011","2011",3789251,,
